userId,movieId,rating,timestamp
41,36,3,1385015044
41,39,2.5,1274779583
41,47,3.5,1371186542
41,48,1.5,1274779951
41,60,2.5,1274780875
41,70,3,1274780080
41,82,3,1326366237
41,86,3,1274766661
41,88,2.5,1274781169
41,101,1.5,1274782367
41,103,3.5,1274770911
41,114,2.5,1274779520
41,125,4.5,1274770076
41,135,3.5,1274780260
41,136,3,1274770382
41,156,2.5,1350437337
41,161,2.5,1274769981
41,176,2,1281742429
41,195,1.5,1274780707
41,245,3,1274770601
41,250,3,1274768888
41,268,1,1274780702
41,272,1.5,1281742281
41,277,1.5,1274779642
41,281,4,1294827368
41,283,2,1274768211
42,103,5,1007387742
42,114,4,1007383201
42,128,4,1007387628
42,135,5,1007387862
43,1,4,835176319
43,48,3,835176539
44,2,5,836255841
44,9,4,836258043
44,32,4,836306712
44,50,5,836406229
44,62,5,836256199
45,9,3,836692827
45,10,5,836692113
45,19,2,836692144
45,20,3,836692771
45,23,4,836692611
45,39,3,836692164
45,42,1,836693114
45,44,5,836692314
45,71,3,836693016
45,94,5,836692290
46,48,2.5,1100733761
46,136,3.5,1100733847
47,1,4,922115427
47,25,3,922115152
47,36,4,922115152
47,173,2,922115060
47,283,2,922115060
48,17,4,848650438
48,32,5,848650460
49,34,4,834423854
50,79,3,999715703
51,1,4,1510266803
51,6,3,1510266963
51,17,5,1510267033
51,34,5,1510266866
51,47,4.5,1510266823
51,103,5,1510266153
51,114,2,1510266144
51,122,3.5,1510266387
51,125,5,1510266221
51,245,4,1510266448
51,283,5,1510266226
52,50,4,998532430
53,103,5,1478361660
54,1,4,1272745588
54,19,0.5,1272745950
54,34,2.5,1272745716
54,50,3.5,1272745619
54,114,4,1272745719
54,161,2,1272745940
54,180,3.5,1272745118
54,277,3,1272745928
54,283,3.5,1272745871
55,1,4,1287852411
55,32,3.5,1257876107
55,47,4,1278025495
55,103,3.5,1278025753
55,281,4,1257876117
56,32,4,1459981743
56,44,3.5,1459979313
56,47,4.5,1459981618
56,50,5,1459981573
56,65,2,1459979495
56,114,2,1459981740
57,1,4,1437672012
57,6,3,1448891720
57,16,4,1448891156
57,29,4.5,1437707528
57,47,3.5,1437673788
57,50,4,1437671521
57,52,3.5,1437673341
57,100,4,1437673329
57,103,5,1437671737
57,114,2.5,1437707496
57,125,5,1437836186
57,136,4,1437707493
57,161,3,1437836021
57,245,3,1437720925
57,276,3,1438182971
57,281,4,1437673187
58,1,5,1364315920
58,69,4,1364315767
59,32,3,1511888871
59,47,2.5,1511888863
60,6,4.5,1450462284
61,1,5,1007910266
61,2,4,1030291091
61,11,4,1007910588
61,21,3,1007910532
61,32,5,1007911199
61,34,5,1007910484
61,39,5,1030291229
61,45,4,1007910532
61,50,5,1007911531
61,70,4,1030290370
61,103,5,1008126932
61,114,3,1007913611
61,125,4,1007910754
61,146,4,1007913434
61,156,4,1007910904
61,161,4,1007910431
61,268,5,1007911039
61,277,3,1030290754
61,280,3,1007911130
61,281,1,1007911265
61,283,4,1030289921
62,88,4.5,1356160613
63,2,3,1280373506
63,3,3.5,1280373800
63,6,4,1244671643
63,10,2.5,1244670383
63,16,5,1244604322
63,19,3.5,1244766690
63,21,4.5,1244670923
63,32,4.5,1244669660
63,34,2,1280373225
63,44,2.5,1466733953
63,47,3.5,1244602829
63,50,4.5,1319478453
63,103,3,1244670357
63,110,0.5,1244602010
63,114,2.5,1244669869
63,125,5,1244672349
63,135,4.5,1466737177
63,136,5,1244604081
63,161,3,1244670585
63,195,0.5,1432521366
63,245,4.5,1244603975
63,270,4.5,1244767476
63,277,3,1244670629
63,281,3.5,1245215124
63,283,4.5,1244670331
64,29,5,1266747916
64,135,2.5,1266747147
65,4,5,832442974
65,8,5,832443392
65,24,3,832443392
65,27,5,832443576
65,31,5,832442821
65,34,5,832442689
65,38,5,832443549
65,39,5,832442716
65,48,4,832442831
65,54,3,832443327
65,60,5,832442935
65,92,5,832443168
66,17,4,999057283
66,25,3,999055265
66,36,4,999057173
66,41,3,999055068
66,62,4,999057306
66,72,2,999056798
66,73,4,999057335
66,80,3,999056112
66,82,3,999056535
66,84,4,999057130
66,103,4,999056277
66,145,3,999056603
66,149,4,999056432
66,161,5,999056867
66,231,4,999055586
66,249,4,999053840
66,275,3,999056310
67,115,2,1111500423
67,156,4,1111500426
67,237,3,1111500409
68,24,3.5,1324003564
68,29,3,1324003573
69,6,4.5,1208448491
69,29,4.5,1208459259
69,32,4.5,1208455358
69,44,1.5,1208448009
69,47,5,1208448786
69,50,5,1208448311
69,103,4,1208454675
69,125,4.5,1271582202
69,243,3,1209212037
69,245,4.5,1271582686
69,281,4.5,1271582729
70,5,3,853416800
71,2,3.5,1305938313
71,39,3.5,1305938112
71,103,4.5,1305937614
71,114,3.5,1305937969
71,128,2.5,1305936024
71,283,3.5,1305938224
72,3,1,1132007480
72,7,3,1132007489
73,146,4,1400301676
74,11,3.5,1086970009
74,17,5,1086969653
74,32,4.5,1086969424
74,36,4.5,1086969661
74,39,4,1086969655
74,47,4,1086969460
74,103,4,1086970096
74,114,5,1086969973
74,161,3.5,1086970138
74,283,4,1086970153
75,99,3,1258548270
76,1,4.5,1485675235
76,125,3.5,1485359214
76,199,4,1485359529
77,1,4,1204695503
77,2,3.5,1204696040
77,6,3.5,1204957486
77,16,4,1204696464
77,19,2.5,1204696065
77,32,5,1204695525
77,36,4.5,1204695893
77,39,5,1204695785
77,45,4.5,1205451575
77,47,4.5,1204695574
77,48,4,1204956560
77,50,5,1204695539
77,52,4,1204957004
77,62,4,1204695911
77,70,4,1204957147
77,76,3.5,1204697116
77,94,3.5,1204695846
77,103,4,1204695346
77,114,4,1204695694
77,125,4,1204705480
77,135,4,1204705692
77,136,4.5,1204697518
77,156,4,1204735798
77,270,3.5,1204735870
77,277,3,1204696080
77,281,4.5,1204697527
77,283,3.5,1204695958
78,6,2,845309279
78,10,3,845309222
78,32,3,845309238
78,47,3,845309238
78,94,3,845309253
79,24,1,1405074935
79,60,1,1405075005
79,110,1,1405074990
79,273,1,1405074959
80,2,5,913050703
80,32,3,913050703
80,66,1,913051593
80,76,4,913051189
80,113,3,913051593
80,136,4,913050757
80,138,1,913051253
80,147,4,913051476
80,157,4,913051425
80,195,4,913050653
80,224,3,913051593
80,237,5,913050941
80,243,3,913051253
80,270,5,913050757
80,277,5,913050890
80,284,4,913051593
81,20,4.5,1285705704
82,47,5,1063087842
82,69,5,1063088027
82,156,3,1063088011
82,255,2.5,1063087863
82,277,4,1063087580
82,283,4,1063088040
83,103,5,1458782921
83,161,4,1458782954
84,1,4.5,1441593575
84,114,2,1441595089
85,10,4,943639067
85,161,5,943639404
86,103,5,983056778
87,48,3.5,1159964076
88,1,5,957468911
88,25,3,957468872
88,34,4,957464244
88,39,1,957469136
88,62,4,957469368
88,73,4,957463684
88,103,4,957468978
88,114,4,957463664
88,231,3,957469368
89,48,3,1067963748
90,1,5,973376852
90,2,4,973376511
90,3,2,973374764
90,6,5,973375745
90,11,3,973374582
90,16,4,973440399
90,17,2,973374360
90,21,2,973375818
90,22,4,973377415
90,23,4,973440199
90,25,3,973374165
90,32,4,973377778
90,34,3,973377061
90,36,4,973377621
90,39,2,973374324
90,42,2,973376255
90,47,5,973377326
90,50,2,973377299
90,60,3,973376609
90,61,4,973440645
90,64,3,973375343
90,69,3,973377169
90,70,2,973375918
90,79,3,973440592
90,81,2,973377456
90,86,5,973376511
90,89,4,973440359
90,94,4,973376368
90,110,4,973440592
90,114,5,973377778
90,125,2,973377415
90,133,4,973376746
90,140,2,973377189
90,141,5,973376107
90,151,3,973440645
90,156,3,973374582
90,166,4,973440472
90,174,4,973374870
90,176,4,973377415
90,197,4,973376163
90,199,4,973374870
90,237,4,973440399
90,249,2,973375257
90,253,3,973440399
90,255,4,973375257
90,256,3,973374764
90,277,5,973376075
90,278,4,973376368
90,283,4,973377117
91,81,3.5,1309182124
91,249,4.5,1309182130
91,256,1.5,1309182114
92,3,3,856632513
92,5,2,856632513
92,25,4,856632461
92,32,3,856632457
92,62,4,856632460
92,66,1,856632725
92,86,3,856632823
92,88,3,856632823
92,91,1,856632824
92,94,3,856632460
93,6,5,1474475108
93,45,5,1474474323
93,50,5,1474470996
93,96,5,1474474330
93,100,5,1474474123
93,125,5,1474472458
93,221,5,1474473757
93,245,5,1474474077
94,1,4,831415364
94,10,4,831415343
94,11,4,831415480
94,20,4,831416014
94,31,3,831415572
94,42,4,831416209
94,48,3,831415606
94,68,4,831415984
94,94,5,831415479
95,19,1,844354950
95,32,5,844354962
95,39,3,844354975
95,47,5,844354909
96,273,4,948964497
97,1,5,866989520
97,17,4,866989520
97,25,4,866989520
97,62,3,866989520
97,94,3,866989520
98,31,2,1294552821
99,1,2,830876281
99,11,1,830876514
99,94,2,830876514
100,47,2,1158968272
100,114,2.5,1158967893
100,250,3,1158968225
101,17,1,1447830500
101,103,2,1447830442
101,161,3,1447830463
102,45,4,1141446675
103,1,5,1118118965
103,17,4,1118119623
103,32,4,1118119239
103,47,5,1118118949
103,50,4.5,1118118913
103,103,4.5,1118118876
103,115,4,1118118657
103,136,4.5,1118118682
103,161,4,1118119061
104,65,0.5,1196541975
105,1,5,1347371256
105,2,4,1347379670
105,10,4,1347379522
105,12,3,1381533838
105,18,4,1347381299
105,19,3,1347379679
105,21,4,1357010505
105,24,3,1347384700
105,32,4,1347373032
105,34,4,1347374023
105,44,4,1347380288
105,47,4.5,1347371354
105,70,3,1347380179
105,76,4.5,1382319356
105,92,3,1382317893
105,94,3.5,1347379620
105,103,4.5,1347329878
105,114,3.5,1357010409
105,115,4,1381535533
105,125,4.5,1375583476
105,136,4.5,1347370911
105,147,4,1383498255
105,156,4,1347380042
105,157,3.5,1347381044
105,195,4,1347375031
105,224,3.5,1347378977
105,243,3.5,1383495971
105,268,4,1347374031
105,270,2.5,1485107055
105,278,3.5,1347374462
105,280,4,1485107034
105,283,5,1375583331
106,115,3,1057035535
106,243,2,1038596237
107,1,3.5,1335203484
107,16,4.5,1335202764
107,114,2,1335203899
107,122,4,1335203018
107,283,3.5,1335204001
108,21,4,1071869435
108,25,5,1073945945
108,29,4.5,1071866561
108,32,4,1074028688
108,42,4,1074028334
108,45,4,1071869493
108,47,4.5,1071867330
108,50,4.5,1071866597
108,52,4,1071869504
108,65,1.5,1074017009
108,70,3.5,1073948976
108,81,4,1073948984
108,103,4.5,1073944488
108,107,3,1074028271
108,122,4.5,1073944373
108,123,4,1074016755
108,125,4,1071869010
108,127,4.5,1073945991
108,135,4,1071865683
108,136,4.5,1071865697
108,140,4,1071868543
108,146,1.5,1073944947
108,154,3,1073945030
108,162,4,1071869472
108,173,3,1074028157
108,175,3.5,1074028384
108,198,4.5,1073945888
108,208,4.5,1073944357
108,237,2,1071865660
108,243,2,1074017085
108,273,4.5,1071868973
108,281,5,1071866640
109,29,4,848468135
109,32,3,848468088
109,47,5,835901856
109,50,5,835901913
110,50,5,1492633025
111,1,3,834669081
111,10,3,834668791
111,19,4,834669293
111,25,4,834669578
111,39,3,834669328
111,50,4,834669043
112,1,4,850475482
112,25,3,850475482
112,32,3,850475482
112,62,5,850475482
112,94,3,850475482
113,10,3,843936216
114,1,3,1180565538
114,2,3.5,1172997091
114,5,2,1173230452
114,7,3,1172997372
114,10,3.5,1172996620
114,18,2,1180902013
114,32,3,1172996306
114,39,3.5,1172996835
114,47,1,1172996527
114,50,3.5,1172996313
114,103,2.5,1172997029
114,107,1,1180901971
114,114,0.5,1172996706
114,115,3.5,1173232851
114,135,3,1173232962
114,136,5,1173229535
114,142,3,1173233555
114,161,3.5,1172997079
114,174,2,1220642801
114,195,0.5,1180901707
114,198,3.5,1180901992
114,268,5,1180901686
114,273,4,1173233190
114,283,2.5,1172997021
115,1,4,858751867
115,3,3,858751912
115,5,2,858751912
115,7,3,858751912
115,17,4,858751867
115,25,4,858751867
115,29,3,858752191
115,32,4,858751867
115,36,4,858751912
115,41,4,858752047
115,52,3,858751950
115,58,4,858751950
115,64,1,858752159
115,65,1,858752026
115,85,4,858752191
115,91,2,858752130
116,125,4,1438187829
117,17,0.5,1439802411
117,96,5,1439802388
117,207,4,1439802734
118,21,3,848035423
118,47,3,848035378
119,11,3,1026273443
119,29,5,1026273930
119,32,5,1026273893
119,46,3,1026273509
119,102,3,1032489024
119,135,4,992321089
119,176,4,1026239322
119,237,5,1026274202
119,270,4,1026273961
120,1,5,949799512
121,25,2,836068927
121,36,4,836068927
121,47,3,836068713
122,114,4.5,1148125013
123,7,3,1052913381
123,10,4,1052915547
123,12,4,1052913793
123,19,4,1052915025
123,48,5,1052913397
123,114,5,1052913062
123,166,4,1052913332
124,1,4,854383757
124,6,2,854383784
125,1,4.5,1076724869
125,6,5,1015394584
125,16,4.5,1076724581
125,24,4,1018236016
125,34,4.5,1076724924
125,44,1,1077931447
125,47,5,1076719619
125,50,5,1018236735
125,60,3,1059187205
125,63,3.5,1076720061
125,69,5,1077933515
125,94,3.5,1076728068
125,122,4,1076724774
125,125,4.5,1076724739
125,141,4,1077933150
125,156,5,1077935046
125,177,4.5,1077934140
125,237,4,1077935080
125,250,4,1076724749
125,272,2.5,1077934944
125,280,3.5,1059187459
126,50,4.5,1306171785
127,1,4,942853263
127,3,4,942864842
127,5,3,942864801
127,7,4,942863332
127,11,5,942860834
127,27,4,942865148
127,39,3,942862744
127,46,3,942863852
127,48,3,942863101
127,62,4,942854388
127,65,1,942865542
127,74,4,942863820
127,89,4,942863778
127,102,1,942865423
127,103,4,942853393
127,110,3,942862144
127,114,3,942854190
127,115,4,942864524
127,128,5,942864801
127,157,4,942862815
127,161,5,942861368
127,166,4,942863132
127,174,4,942860893
127,176,4,942861263
127,188,4,942862499
127,199,4,942864112
127,275,4,942853393
127,277,3,942863239
127,283,3,942860947
128,1,4,854201090
128,6,3,841214573
128,9,2,854201221
128,14,2,854201221
128,15,2,836374779
128,18,5,862684757
128,19,2,835690919
128,20,3,836374802
128,22,4,835690355
128,32,4,841214537
128,34,5,835690898
128,36,4,836374570
128,39,5,835690919
128,44,3,835690769
128,47,5,835690630
128,50,5,835690592
128,61,3,858319871
128,70,4,862685390
128,75,2,862684976
128,76,1,835690824
128,79,5,835689920
128,88,3,858319806
128,94,3,854201164
129,10,3,834035069
129,17,5,834035160
129,28,4,834035268
129,30,4,834035433
129,35,3,834035268
129,41,4,834035268
129,58,5,834035200
129,73,3,834035505
129,80,4,834035469
129,82,5,834035394
129,85,4,834035330
130,1,3.5,1438997789
130,10,3.5,1438997949
130,103,4,1438997955
131,1,3,868043680
131,6,3,868043726
131,7,3,868043790
131,14,4,868043861
131,17,3,868043682
131,18,3,868044080
131,25,4,868043683
131,26,3,868044144
131,29,3,868044218
131,32,4,868043680
131,36,3,868043726
131,40,3,868044319
131,41,4,868043998
131,43,3,868044218
131,52,3,868043861
131,58,4,868043861
131,74,3,868043998
131,81,3,868044100
131,82,3,868044249
131,85,3,868044218
131,93,3,868044080
131,94,3,868043682
131,99,3,868043939
132,114,4,949293224
133,50,2.5,1396066930
134,2,3,1451255126
134,5,2,1451251569
134,6,3,1451293393
134,9,2,1451828495
134,10,3,1451293382
134,15,2.5,1451825241
134,19,2,1451293417
134,24,3,1451293601
134,31,3,1451293560
134,32,4,1451250670
134,34,4.5,1451828968
134,39,2,1451293400
134,44,3,1451293538
134,47,4.5,1451250677
134,50,5,1451250677
134,60,2.5,1451255241
134,70,3.5,1451293503
134,94,2.5,1451256588
134,101,1.5,1451293731
134,103,4,1451250665
134,105,1,1454714279
134,110,2.5,1451293621
134,114,4,1451250676
134,115,3,1451293514
134,122,3.5,1451250670
134,125,3.5,1451694820
134,128,3,1451826226
134,134,1,1451837881
134,157,1.5,1451857061
134,166,2.5,1451825442
134,174,2,1454714159
134,195,2,1456019890
134,220,3,1451826795
134,224,1,1454714307
134,243,2.5,1454714129
134,270,2.5,1451857177
134,272,1.5,1451847673
134,277,3.5,1451250675
134,278,2,1452883355
134,280,2.5,1452727454
134,281,4,1451250671
134,283,3,1451837885
135,1,3.5,1073681857
135,7,3,1073682646
135,10,3.5,1078951558
135,15,3,1073682847
135,21,4.5,1078951605
135,25,4,1073682516
135,34,4.5,1078951531
135,44,2,1073681680
135,45,3,1073681623
135,47,4.5,1078951540
135,48,2.5,1073681614
135,50,4,1078951519
135,114,3,1073682571
135,128,2.5,1073682676
135,199,2.5,1073682701
135,268,4.5,1073681959
136,16,3.5,1505661322
136,50,4.5,1499803339
136,76,3.5,1499887163
136,135,3,1499889102
136,136,4,1499808764
137,26,2,1236266740
137,166,4,1236266599
137,272,3,1236266419
138,50,5,953512280
139,10,4,844614727
139,11,4,844615051
139,17,5,844614889
139,21,4,844614935
139,32,4,844614978
139,34,4,844614823
139,36,5,844614935
139,39,3,844614935
139,50,5,844614889
140,1,4,1037675360
140,10,4,1034925752
140,18,3,1034923487
140,19,1,1034960142
140,22,3,1037675891
140,50,5,1034959633
140,94,4,1034922765
140,115,4,1037343063
140,146,3,1034923562
140,151,5,1034922868
140,166,5,1034923078
140,174,4,1034921904
140,184,3,1034923179
141,10,3,839258460
141,19,3,839258560
141,21,4,839258560
141,32,4,839258594
141,34,3,839258507
141,47,4,839258507
141,66,3,839258784
141,76,3,839258784
142,87,2.5,1267013978
142,110,2,1267013698
142,237,2.5,1267013642
143,1,5,1120613739
143,2,3,1120614284
143,3,3.5,1120614497
143,5,2,1120614671
143,10,3,1120613899
143,11,3,1120614188
143,16,1,1120614563
143,19,0.5,1120614341
143,21,2,1120613947
143,22,2.5,1120612772
143,25,2,1120613986
143,32,4,1120613779
143,34,3.5,1120613840
143,39,3,1120613980
143,47,5,1120613827
143,48,2.5,1120615046
143,50,5,1120613801
143,70,3,1120612836
143,94,2,1120613977
143,103,4,1120614247
143,114,3,1120613999
143,115,3,1120613013
143,125,2.5,1120614828
143,135,3,1120613073
143,161,4,1120614332
143,277,3.5,1120614491
143,283,5,1120613400
144,44,1,1369345106
145,1,4,856835981
145,6,4,856836006
145,10,4,856837475
145,16,3,856836390
145,19,4,856836665
145,21,4,856836457
145,25,4,856835981
145,32,5,856835981
145,36,5,856836006
145,39,3,857013643
145,45,4,856836391
145,47,5,856836315
145,50,5,857360156
145,52,5,856836030
145,63,5,856837888
145,70,4,856837525
145,71,3,857015375
145,81,4,856836114
145,94,3,856835981
146,1,3,938468736
146,34,4,938468798
146,36,5,938468327
146,50,3,938467026
146,73,3,938467272
146,103,4,938468461
146,114,4,938466879
146,128,2,938466879
146,168,3,938468603
146,171,4,938468042
146,244,3,938467334
146,246,4,938468667
146,283,4,938468937
147,127,5,1033795216
147,284,3,1033795232
148,114,2.5,1095082229
148,277,3,1095082212
148,283,4.5,1095082178
149,1,3,854044935
149,5,3,854044988
149,7,1,854044988
149,62,4,854044935
149,65,2,854045123
149,79,2,854045086
150,156,3,1127425396
151,277,4.5,1137690795
152,114,5,980544243
153,39,3.5,1520822490
153,283,3.5,1520822532
154,195,3,1340118267
154,243,4,1340118269
155,1,4,1048803877
155,2,3,1048884307
155,7,3,1048830136
155,10,4,1048803594
155,17,4,1048829880
155,34,4,1051163330
155,44,1,1048803799
155,58,4,1048829901
155,115,4,1048803594
155,156,2,1048830053
155,174,2,1048803776
155,198,5,1048828330
155,237,2,1048803724
155,255,1,1048830222
155,270,5,1048827809
155,278,2,1048803724
156,50,4,1456700835
156,103,5,1456700855
157,10,3,840048022
157,34,4,840048056
158,162,5,1330145690
159,10,2,974093483
160,32,5,965295196
161,1,3,967009848
161,17,2,967010342
161,21,2,967009978
161,32,5,967009685
161,34,5,967009848
161,136,2,967009685
161,237,4,967009786
161,270,3,967009786
161,281,4,967009741
162,1,3,1104263624
162,3,3,983029483
162,6,5,1169389405
162,10,3,983022950
162,11,3,983021484
162,12,2,983031017
162,16,4,1081514332
162,19,2,983030656
162,21,4,983019327
162,25,3,983018038
162,26,4,998464038
162,29,5,1104262904
162,32,4,1183239172
162,34,1,983017715
162,36,3,983016813
162,39,3,983020169
162,41,5,1104261390
162,43,3,983022224
162,44,2,983028084
162,45,3,983021174
162,47,4,981198817
162,50,5,981197106
162,52,3,983021385
162,58,4,983018366
162,62,3,1147640399
162,70,4,983025627
162,71,2,983029827
162,81,3,1158521756
162,82,3,983016771
162,85,3,983026467
162,87,1,983031018
162,93,2,1136586165
162,94,2,983027692
162,96,4,1177835688
162,101,1,983028174
162,103,4,1081515401
162,107,4,983024254
162,110,3,983026970
162,112,4,981198779
162,114,3,1511816535
162,115,3,983021799
162,122,4,983018803
